Module,Tech,Width,Target Freq,Delay,Area,L Power (nW),D energy (fJ)
shiftleft,tsmc28,32,10174,0.10280700000000001,358.596,1780.0,107.74173600000002
mux4,sky90,128,3000,0.331691,1739.500034,538.522,538.997875
csa,tsmc28,64,23368,0.042446,249.984005,1920.0,109.29845
flop,sky90,8,14974,0.114344,133.279999,129.629,662.966512
mult,tsmc28,64,2585,0.413456,18989.46002,133000.0,23198.602703999997
add,sky90,32,2369,0.421462,1269.100025,518.794,483.8383760000001
mux8,sky90,8,3723,0.27464299999999997,422.380008,228.3,98.87147999999998
priorityencoder,sky90,16,5510,0.18039000000000002,120.540002,52.321,16.505685000000003
mux4,sky90,128,3425,0.30427699999999996,2258.900043,886.735,674.277832
flop,tsmc28,16,19458,0.048892,30.24,314.578,103.6363724
mux2,sky90,8,5280,0.188723,63.700001,23.506,19.4762136
mux2,sky90,32,4554,0.210889,368.480007,245.044,129.274957
mult,sky90,128,250,3.999108,188831.301177,20100.0,78018.597972
flop,tsmc28,8,21528,0.048892,15.12,157.27,57.35031599999999
mux8,sky90,32,3029,0.329953,1271.060004,619.714,330.282953
mux4,tsmc28,8,10000,0.08076,15.12,51.529,3.303084
csa,tsmc28,128,25357,0.040367,806.399994,7610.0,349.2552840000001
shiftleft,tsmc28,16,13030,0.082481,126.251999,604.042,36.456602
add,tsmc28,128,15000,0.137142,974.106009,4840.0,761.8238099999999
mux4,sky90,32,13400,0.26298699999999997,543.900011,212.404,520.4512729999999
csa,sky90,32,5862,0.169647,1306.340025,907.673,644.319306
mux8,sky90,16,3419,0.29151,588.000006,280.193,150.71067
flop,tsmc28,128,15000,0.048892000000000005,241.919998,2520.0,638.969548
mux2,tsmc28,64,15000,0.06486800000000001,66.780001,502.862,24.909312000000003
priorityencoder,sky90,32,5042,0.207179,403.760008,230.606,55.109614
csa,tsmc28,16,26848,0.040227,104.831999,978.516,47.186271000000005
mux2,sky90,64,3570,0.27470300000000003,451.780009,153.75,165.92061200000003
csa,tsmc28,16,30000,0.040226,100.799999,946.62,51.20769799999999
mult,tsmc28,8,20000,0.19250299999999998,618.156001,4560.0,1558.5042879999999
shiftleft,tsmc28,32,10000,0.102217,374.85,1790.0,106.71454800000001
mux4,sky90,128,16214,0.33192299999999997,2729.300051,1010.0,3274.088472
add,sky90,8,3013,0.330897,198.940004,66.324,77.429898
shiftleft,sky90,64,3000,0.47321599999999997,3605.42006,2240.0,1321.2190719999999
priorityencoder,sky90,32,2839,0.349397,246.960005,41.044,19.0421365
mux4,sky90,128,15133,0.331325,2784.180054,1090.0,3168.4609749999995
csa,sky90,128,5740,0.166714,4641.28009,3300.0,2283.314944
comparator,tsmc28,8,17054,0.058548,32.256,160.477,8.752925999999999
priorityencoder,sky90,32,4585,0.218059,366.520007,180.82,41.9763575
flop,sky90,32,8221,0.114345,533.119995,518.516,1455.497505
mux4,sky90,64,3280,0.304322,1098.580021,291.464,250.45700599999998
priorityencoder,sky90,32,3797,0.261069,258.720005,71.643,21.9820098
shiftleft,tsmc28,128,7164,0.140372,2240.027998,10800.0,643.0441319999999
mux2,tsmc28,128,5000,0.18098,114.408004,584.652,35.2911
mux2,sky90,16,4512,0.21640199999999998,114.660002,40.216,41.5708242
priorityencoder,tsmc28,32,18132,0.058758,67.41,246.647,10.5529368
shiftleft,sky90,64,2000,0.499505,2896.880055,1130.0,677.3287799999998
flop,tsmc28,128,22356,0.048892,241.919998,2520.0,952.367268
mult,sky90,128,596,1.9076099999999998,308170.804333,146000.0,374664.14204999997
csa,sky90,64,6594,0.165362,2947.840057,1740.0,1386.7257319999999
priorityencoder,sky90,16,1000,0.660731,85.260002,6.292,4.763870509999999
priorityencoder,sky90,64,2883,0.345292,590.940012,95.886,34.770904400000006
mult,tsmc28,128,1944,0.526,48099.11423,294000.0,56298.83200000001
priorityencoder,sky90,16,6481,0.166629,185.220003,132.902,35.8752237
comparator,sky90,128,3090,0.367729,2822.400054,890.508,395.676404
comparator,sky90,64,3190,0.330526,1324.960026,402.199,187.077716
flop,tsmc28,32,21114,0.048892,60.4799995,629.161,224.8885324
shiftleft,sky90,8,4321,0.23109,250.880004,181.951,70.25136
flop,sky90,32,5000,0.11434400000000002,533.119995,518.516,885.2512480000001
mux2,sky90,16,4794,0.202074,119.560002,32.354,37.727215799999996
mult,sky90,16,250,3.988552,3676.960008,419.503,1376.0504399999998
mux8,sky90,16,9801,0.286622,681.100006,314.569,433.085842
mux2,tsmc28,8,5000,0.08170100000000001,7.56,38.026,0.9836800400000001
csa,sky90,8,6594,0.165362,368.480007,219.63,174.45691
mux8,tsmc28,8,13433,0.076099,46.368,224.828,12.396527099999998
flop,tsmc28,32,19044,0.048892,60.4799995,629.157,202.85779720000002
add,sky90,8,1000,0.935737,130.340001,20.228,39.6752488
comparator,sky90,32,3963,0.272503,795.760015,403.768,138.159021
mux8,tsmc28,128,11105,0.095746,640.709998,3230.0,181.9174
mux8,tsmc28,64,9874,0.101132,338.687995,1560.0,80.602204
priorityencoder,tsmc28,128,25000,0.088162,299.628,938.146,85.60530200000001
comparator,sky90,16,1000,0.80105,253.820005,31.496,21.78856
comparator,sky90,32,3670,0.273354,702.660013,336.839,110.70837
csa,tsmc28,32,15000,0.06424400000000001,68.543999,229.716,28.074628000000008
mult,sky90,8,1337,0.756654,2445.100044,1850.0,1641.182526
priorityencoder,sky90,8,8643,0.125213,64.680001,49.589,15.839444499999997
priorityencoder,sky90,64,3064,0.32438100000000003,637.980011,153.244,43.11023490000001
mux4,tsmc28,64,15365,0.070221,145.151999,709.17,51.050667000000004
mult,sky90,8,250,2.0311909999999997,1008.419998,129.045,110.69990949999998
priorityencoder,tsmc28,16,1000,0.11892000000000003,10.962,32.132,0.22713720000000004
inv,tsmc28,1,100000,0.014039,0.504,4.002,0.5508903599999999
mux2,sky90,128,4004,0.249748,1302.420025,767.078,466.52926399999996
csa,tsmc28,8,25357,0.040367,50.4,475.36,21.878914
mux8,tsmc28,64,10000,0.099779,286.649999,1380.0,82.118117
flop,tsmc28,64,30000,0.048891000000000004,120.959999,1260.0,639.00537
comparator,sky90,32,3000,0.332824,709.520014,191.954,96.85178400000001
mux2,sky90,32,5080,0.21904,237.160005,57.793,85.64464000000001
priorityencoder,sky90,32,4393,0.225821,305.760006,127.875,32.6085524
mux2,tsmc28,32,10000,0.092725,28.854001,147.552,8.595607500000002
mult,tsmc28,64,5000,0.41003500000000004,19819.80001,141000.0,46252.768070000006
flop,tsmc28,128,19458,0.048892,241.919998,2520.0,828.8660759999999
priorityencoder,sky90,16,5881,0.169843,137.200003,75.195,21.1964064
mult,sky90,16,1036,1.022129,7598.920137,5000.0,7157.969387
mult,sky90,64,1000,1.5798130000000001,90854.821458,52800.0,161753.89344400002
add,tsmc28,64,9040,0.119498,475.776003,2420.0,197.530194
add,sky90,64,1500,0.6624,1876.700037,351.887,555.7536
priorityencoder,sky90,32,3000,0.331046,283.220006,50.998,20.591061200000002
add,sky90,8,3193,0.312657,221.480004,84.937,81.916134
mux4,sky90,8,5128,0.22075099999999998,203.840004,102.281,52.89193959999999
mux8,sky90,64,3144,0.331614,2234.400043,750.071,464.2596
mux4,sky90,64,3768,0.273059,889.840017,328.011,290.261717
add,tsmc28,32,10387,0.10228,220.878002,1160.0,90.41552
flop,sky90,16,9095,0.11434499999999999,266.5599975,259.258,805.2174899999999
priorityencoder,tsmc28,8,45000,0.033353999999999995,7.686,30.147,2.3214383999999995
priorityencoder,sky90,16,10000,0.174027,188.160003,138.994,58.99515299999999
priorityencoder,tsmc28,8,30078,0.033051,8.946,35.541,1.8244151999999998
mux4,tsmc28,8,19980,0.057128,28.476,137.138,8.392103200000001
add,tsmc28,64,8035,0.124448,392.616003,1890.0,149.95984
mux8,sky90,128,3022,0.371008,4444.300086,1400.0,973.153984
add,sky90,16,2558,0.390701,488.040009,139.585,180.894563
mult,sky90,128,493,2.028397,264363.823149,77300.0,208791.016798
mult,tsmc28,8,5091,0.196425,516.222001,3840.0,342.95804999999996
mux2,tsmc28,16,19059,0.052219,15.75,88.448,5.1331277
shiftleft,sky90,128,1831,0.5460430000000001,8026.200142,4230.0,2303.7554170000003
mult,sky90,8,1283,0.779038,2050.160038,1240.0,1337.608246
shiftleft,tsmc28,8,14880,0.067147,43.218,291.223,14.0202936
priorityencoder,tsmc28,32,17461,0.058905,66.15,236.198,10.1846745
comparator,sky90,32,4504,0.274317,750.680015,350.972,141.82188899999997
shiftleft,sky90,32,2848,0.38303699999999996,1805.160032,1200.0,530.1232079999999
shiftleft,sky90,8,4585,0.22936499999999999,246.960005,191.922,69.03886499999999
mux2,tsmc28,16,20682,0.052469999999999996,15.372,84.373,5.472620999999999
add,sky90,128,1845,0.541779,5779.060112,1800.0,1762.9488660000002
mux4,tsmc28,128,12555,0.07957499999999999,286.901998,1350.0,90.954225
mux2,tsmc28,32,20000,0.055856,32.130001,171.146,11.0483168
mux8,tsmc28,64,11660,0.091743,303.407999,1480.0,89.35768200000001
mux2,tsmc28,8,27000,0.040273,10.332,86.166,4.2447742
priorityencoder,sky90,32,5158,0.20654299999999998,395.920008,214.865,53.081551
add,sky90,128,1500,0.666204,5078.360098,1260.0,1444.3302720000002
mux2,sky90,16,4418,0.21640199999999998,114.660002,40.216,40.791776999999996
priorityencoder,sky90,8,8483,0.125212,64.680001,49.589,15.5388092
priorityencoder,tsmc28,128,11673,0.086241,291.312,929.579,39.153414
inv,sky90,1,50000,0.068855,3.92,5.959,15.354665
mux4,tsmc28,64,5000,0.19659000000000001,107.099999,386.787,35.268246000000005
flop,tsmc28,32,10000,0.048892000000000005,60.4799995,629.161,106.5161112
mux2,tsmc28,128,1000,0.31761799999999996,113.274004,578.362,15.086854999999998
mux4,sky90,8,4655,0.214552,159.740002,86.462,42.0307368
priorityencoder,tsmc28,64,14889,0.0717,148.932001,494.94,21.438300000000005
priorityencoder,tsmc28,32,25000,0.060377,67.284001,248.946,15.275381
flop,tsmc28,64,1000,0.04889200000000005,120.959999,1260.0,21.28317652000002
mux2,sky90,8,7082,0.188351,63.700001,21.541,25.766416800000002
mux4,sky90,32,14237,0.26298699999999997,543.900011,212.404,552.7986739999999
mux4,tsmc28,32,15000,0.066446,77.994,373.738,25.448818000000003
mux8,tsmc28,16,11506,0.086176,76.86,331.206,19.131072000000003
inv,tsmc28,1,30000,0.014172,0.252,1.005,0.043876512
priorityencoder,tsmc28,32,16118,0.062037,56.574,177.458,8.561106
csa,sky90,64,3000,0.26417999999999997,940.799988,110.49,267.08598
flop,sky90,8,8571,0.114345,133.279999,129.629,379.5453585
flop,sky90,8,10000,0.114344,133.279999,129.629,442.8200088
csa,sky90,16,5862,0.168476,528.22001,303.743,264.675796
priorityencoder,sky90,64,10000,0.239263,934.920017,532.197,247.397942
mult,tsmc28,16,3897,0.259391,1872.486,13900.0,1593.698304
mux2,tsmc28,128,5000,0.18098,114.408004,584.652,35.2911
mux4,tsmc28,128,14424,0.075592,369.053996,1850.0,115.80694400000002
csa,tsmc28,64,22871,0.042445,249.984005,1920.0,107.00384499999998
flop,tsmc28,16,22356,0.048892,30.24,314.58,119.06668759999998
priorityencoder,sky90,128,3561,0.287455,1717.940032,652.843,140.565495
priorityencoder,sky90,128,3218,0.311735,1546.44003,459.68,106.30163499999999
add,sky90,128,1000,0.998732,3454.500067,498.823,856.912056
flop,sky90,32,1000,0.114344,533.119995,518.516,177.0731184
mux4,sky90,32,3726,0.26718000000000003,447.860009,138.381,135.99462
csa,tsmc28,32,5000,0.067577,68.543999,229.117,9.737845700000001
mux2,tsmc28,128,15578,0.063912,145.782001,1020.0,51.832632
mult,tsmc28,128,1791,0.558347,40650.246227,230000.0,43608.57574100001
mux2,tsmc28,8,1000,0.08170100000000002,7.56,38.026,0.19689941000000005
mux4,sky90,16,4803,0.255844,359.660007,120.182,90.568776
mux2,sky90,64,4060,0.245667,514.50001,165.954,163.614222
flop,tsmc28,8,20700,0.048892,15.12,157.268,55.120840799999996
priorityencoder,sky90,16,5306,0.18675999999999998,119.560002,50.466,16.098712
csa,sky90,128,5617,0.177898,4641.28009,3300.0,2384.7226899999996
shiftleft,tsmc28,16,12292,0.08241899999999999,142.001999,686.111,38.489672999999996
priorityencoder,sky90,64,3124,0.320056,644.840013,160.041,46.056058400000005
inv,tsmc28,1,50000,0.015147,0.378,2.478,0.27658422000000005
mux2,tsmc28,8,32005,0.033745,16.758,114.743,5.881753499999999
comparator,sky90,128,3397,0.351317,2877.280054,1140.0,450.388394
priorityencoder,sky90,8,7362,0.135638,49.980001,33.776,9.2640754
shiftleft,sky90,8,4144,0.240305,215.600004,131.982,54.8616315
mux2,tsmc28,128,18287,0.057966000000000004,197.316,1160.0,62.89311
inv,sky90,1,30000,0.034254,2.94,3.973,1.29617136
mux2,sky90,8,5610,0.188351,64.680001,21.541,20.4172484
comparator,sky90,16,4181,0.245961,417.480006,282.659,88.054038
add,sky90,128,2002,0.528627,6468.000119,2440.0,2366.663079
priorityencoder,sky90,8,7646,0.130373,49.000001,18.712,10.3646535
mult,tsmc28,128,1830,0.546448,42308.910244,246000.0,46647.53352000001
mult,sky90,32,716,1.396602,21648.200355,9490.0,19193.501286
priorityencoder,tsmc28,128,11439,0.087412,315.252,980.365,40.908816
shiftleft,sky90,8,4409,0.259936,218.540004,115.4,66.543616
mult,tsmc28,32,3095,0.327621,6523.271993,49500.0,6578.957301
priorityencoder,sky90,16,5000,0.195991,109.760002,39.953,13.386185300000001
mux8,sky90,128,2723,0.382572,4173.82008,1210.0,830.5638120000002
flop,sky90,64,8571,0.114345,1066.23999,1040.0,3034.830645
priorityencoder,sky90,128,3409,0.293333,1602.300031,610.009,126.13319000000001
mux8,sky90,64,6782,0.342704,2548.980048,894.03,1147.0302880000002
mux4,sky90,8,4940,0.210537,164.640002,96.679,46.086549299999994
mux8,tsmc28,32,12183,0.089885,202.104,984.173,51.504105
inv,tsmc28,1,60000,0.014173000000000002,0.252,1.005,0.08787260000000002
mux2,sky90,32,4752,0.205504,369.460007,247.031,131.52256
comparator,tsmc28,128,1000,0.606101,256.787999,855.613,34.8508075
priorityencoder,sky90,128,3270,0.30577400000000005,1555.26003,544.469,111.301736
mult,tsmc28,128,20000,0.525663,48838.986242,299000.0,586475.901144
mux2,tsmc28,16,18384,0.053569,15.246,84.024,4.9872739
add,tsmc28,64,7868,0.127097,371.826002,1690.0,136.883469
mult,sky90,16,1076,0.993439,8161.440149,6040.0,7758.75859
mux2,tsmc28,64,20092,0.052974,87.318,456.882,26.275104
flop,tsmc28,32,19458,0.048892,60.4799995,629.157,207.2727448
mux8,tsmc28,128,11318,0.096461,644.111997,3320.0,189.64232600000003
mux4,tsmc28,8,18130,0.055091999999999995,27.971999,133.963,8.0213952
mult,sky90,16,500,1.999668,3913.140023,588.109,1415.764944
priorityencoder,sky90,32,2658,0.37272299999999997,257.740005,46.003,21.133394099999997
add,sky90,32,2781,0.401696,1447.460027,608.913,689.712032
priorityencoder,sky90,64,3249,0.307598,645.820012,155.925,41.218132
flop,sky90,32,8920,0.114345,533.119995,518.516,1579.447485
priorityencoder,sky90,128,3618,0.29489699999999996,1770.860032,685.479,152.46174899999997
mux8,sky90,64,3179,0.32929400000000003,2232.440042,845.289,511.7228760000001
add,sky90,32,2500,0.42241700000000004,1399.440026,589.417,588.8492980000001
mult,tsmc28,128,1982,0.520455,51085.31424,319000.0,61317.92628
priorityencoder,sky90,128,5000,0.306166,1653.260031,552.149,174.51462
flop,sky90,128,10000,0.114344,2132.4799805,2070.0,7081.32392
flop,tsmc28,32,21272,0.048892000000000005,60.4799995,629.161,226.57530640000002
shiftleft,tsmc28,8,14576,0.068603,48.132,364.308,16.896918900000003
csa,tsmc28,8,5000,0.067577,17.136,57.229,2.4395297
mux4,tsmc28,128,20000,0.074873,399.041992,1550.0,145.25362
priorityencoder,sky90,128,2764,0.361355,1401.400027,294.34,77.0047505
shiftleft,sky90,32,2850,0.377901,1791.440029,1220.0,525.660291
inv,tsmc28,1,100000,0.009913,0.252,1.094,0.11251255
shiftleft,tsmc28,16,10000,0.09990500000000001,65.772,298.445,20.390610500000005
comparator,sky90,8,4922,0.205784,205.800004,120.669,48.35924
mult,sky90,64,696,1.551961,95740.121609,58700.0,114851.32184399999
priorityencoder,tsmc28,32,16789,0.060876,65.52,244.211,10.3428324
shiftleft,sky90,32,2743,0.378799,1930.600031,1440.0,596.9872240000001
csa,tsmc28,8,24362,0.040986,52.416,480.368,21.763566
flop,tsmc28,8,40000,0.048892000000000005,15.12,157.27,106.5698924
mux4,sky90,8,5033,0.220751,203.840004,102.281,51.9206352
flop,sky90,32,10000,0.114344,533.119995,518.516,1770.61684
mult,tsmc28,32,5000,0.32994100000000004,6358.967994,46700.0,10586.486926000001
priorityencoder,sky90,64,2943,0.338462,601.720012,105.802,39.60005399999999
priorityencoder,tsmc28,32,1000,0.24741400000000002,25.326,69.772,0.97481116
add,tsmc28,32,9233,0.108221,178.920002,876.315,74.23960599999998
mux4,sky90,16,4213,0.25082299999999996,283.220006,87.245,76.501015
add,tsmc28,16,10842,0.092168,69.552001,341.508,25.530536
priorityencoder,sky90,32,4489,0.222708,319.480006,152.013,34.6979064
priorityencoder,sky90,32,2983,0.331047,283.220006,50.998,20.6573328
mux2,sky90,64,3220,0.304571,448.840009,132.775,160.204346
shiftleft,sky90,32,2689,0.39906400000000003,1775.760029,1170.0,549.9101920000002
flop,sky90,16,9270,0.114344,266.5599975,259.258,820.6468880000001
priorityencoder,tsmc28,8,10000,0.05781100000000001,4.284,14.558,0.49833082000000006
priorityencoder,sky90,64,3312,0.301508,648.760012,157.266,42.0302152
mux8,sky90,128,2836,0.355603,4469.780085,1660.0,952.6604370000001
mux8,sky90,16,3349,0.298042,656.600002,320.715,162.43288999999996
add,tsmc28,64,8538,0.12130500000000001,441.630003,2230.0,171.52527000000003
mux2,sky90,128,3837,0.261332,1385.720006,833.846,492.349488
flop,tsmc28,64,19872,0.048892,120.959999,1260.0,423.258044
shiftleft,tsmc28,16,12784,0.082815,125.621999,678.965,37.10112
mux8,tsmc28,128,15000,0.093654,978.893998,4850.0,301.56587999999994
mux2,sky90,64,4143,0.245329,472.360009,114.673,154.802599
mult,sky90,128,500,1.999997,268692.483349,81600.0,219863.67020400002
add,tsmc28,8,1000,0.25532200000000005,15.75,58.809,1.8204458600000002
csa,sky90,16,6106,0.165361,650.720013,413.676,311.540124
mux4,tsmc28,16,10000,0.09861500000000001,28.224,100.845,8.569643500000002
csa,tsmc28,64,5000,0.067577,137.087997,458.434,19.462176
comparator,sky90,64,3068,0.36998,1251.460024,221.953,160.94129999999998
priorityencoder,sky90,32,3187,0.31329900000000005,280.280005,47.039,18.265331700000004
priorityencoder,tsmc28,16,21635,0.046222,22.428,78.51,3.9566031999999995
flop,tsmc28,16,19044,0.048892,30.24,314.578,101.4557892
mult,tsmc28,128,10000,0.52686,49355.208205,302000.0,297905.0841
flop,tsmc28,16,21114,0.048892,30.24,314.58,112.47115679999999
mux2,sky90,16,3840,0.23789200000000002,115.640002,38.479,38.609871600000005
flop,sky90,8,8036,0.114344,133.279999,129.629,355.79279039999994
shiftleft,tsmc28,128,6883,0.14528,1687.769984,7890.0,497.14815999999996
mux2,sky90,16,5392,0.202074,119.560002,32.354,42.334503000000005
mux2,sky90,64,1000,0.962122,442.960009,77.324,165.1001352
mux8,sky90,32,3205,0.316928,1063.300021,372.61,231.674368
priorityencoder,tsmc28,8,31919,0.035221,9.198,37.469,2.0815611
mux2,tsmc28,32,18619,0.055856,32.130001,171.146,10.2942608
inv,tsmc28,1,150000,0.014039,0.504,4.002,0.8254932
mux4,sky90,32,1000,0.864849,423.360008,27.847,87.1767792
flop,tsmc28,16,15000,0.048892000000000005,30.24,314.58,79.87486040000002
mux2,sky90,64,3360,0.288526,448.840009,147.731,161.286034
priorityencoder,tsmc28,128,11206,0.08921799999999999,274.428001,811.403,34.081276
mux2,tsmc28,32,17903,0.055855999999999996,32.130001,171.146,9.897683199999998
add,sky90,64,2095,0.486731,2797.900054,769.441,787.530758
add,sky90,32,2872,0.415818,1443.540028,617.001,699.821694
add,tsmc28,32,9041,0.110593,179.928002,878.301,74.539682
add,sky90,16,2931,0.339912,623.280012,352.919,268.53048
csa,tsmc28,8,25854,0.040895,50.4,473.705,22.81941
comparator,tsmc28,16,15137,0.07298299999999999,66.78,308.04,19.851376000000002
csa,tsmc28,128,25000,0.040492,838.655998,7720.0,351.47056
flop,sky90,128,8571,0.114345,2132.4799805,2070.0,6069.089564999999
csa,tsmc28,8,23865,0.040776,49.392,473.393,20.918088
mux8,sky90,8,3942,0.267534,364.560007,157.506,84.00567600000001
shiftleft,tsmc28,16,20000,0.08135300000000001,134.064,655.511,58.16739500000001
mux2,tsmc28,128,10000,0.099897,123.480003,771.154,44.454165
mux4,tsmc28,32,5000,0.14417800000000003,54.431999,184.849,11.534240000000002
mux4,tsmc28,128,10000,0.098899,224.153997,821.731,67.152421
priorityencoder,tsmc28,16,23366,0.045347,30.24,119.671,5.691048499999999
mux4,sky90,8,10000,0.214647,155.820003,90.053,78.775449
shiftleft,sky90,128,1793,0.557572,7695.940136,3730.0,2006.701628
priorityencoder,tsmc28,16,22933,0.046444,26.712,104.46,5.062396000000001
priorityencoder,sky90,32,3390,0.290964,289.100005,59.434,24.615554400000004
add,sky90,128,2042,0.523735,6555.220126,2650.0,2475.695345
add,tsmc28,16,10390,0.096146,72.954,374.979,29.132237999999997
mux8,sky90,64,2897,0.351047,2040.36004,651.526,417.394883
mux8,sky90,128,3079,0.369156,4359.040084,1280.0,955.006572
mux2,tsmc28,16,20583,0.052471000000000004,15.372,84.373,5.446489800000001
priorityencoder,sky90,32,3322,0.298048,285.180005,67.743,27.569439999999997
csa,tsmc28,32,30000,0.040226,201.599998,1890.0,102.09358799999998
csa,tsmc28,32,26848,0.040227,209.663999,1960.0,94.13118
mux4,sky90,16,4719,0.25584399999999996,359.660007,120.182,89.03371199999998
mux4,sky90,16,4571,0.263598,358.680007,100.453,95.68607399999999
mult,tsmc28,64,2244,0.445633,13157.172078,82900.0,15068.188629000002
mux4,tsmc28,128,14157,0.07512300000000001,336.419997,1650.0,105.547815
mult,sky90,128,2500,1.9229159999999998,304572.244252,143000.0,1569385.970484
mux8,tsmc28,32,12670,0.084576,166.194,848.034,48.377472000000004
